ID,Label,Count
[U:1:50408104],[U:1:50408104],149
[U:1:79817144],[U:1:79817144],149
[U:1:67647962],[U:1:67647962],149
[U:1:27894157],[U:1:27894157],149
[U:1:862286998],[U:1:862286998],149
[U:1:357154340],[U:1:357154340],149
[U:1:75660113],[U:1:75660113],149
[U:1:52446294],[U:1:52446294],149
[U:1:70189764],[U:1:70189764],149
[U:1:112149329],[U:1:112149329],149
[U:1:258454215],[U:1:258454215],149
[U:1:861698998],[U:1:861698998],149
[U:1:80515993],[U:1:80515993],148
[U:1:163581330],[U:1:163581330],148
[U:1:179688629],[U:1:179688629],148
[U:1:80800543],[U:1:80800543],148
[U:1:108321727],[U:1:108321727],148
[U:1:87491190],[U:1:87491190],148
[U:1:350058571],[U:1:350058571],147
[U:1:192594865],[U:1:192594865],147
[U:1:876891552],[U:1:876891552],147
[U:1:81264176],[U:1:81264176],147
[U:1:48131480],[U:1:48131480],147
[U:1:200170011],[U:1:200170011],147
[U:1:168272553],[U:1:168272553],147
[U:1:50595456],[U:1:50595456],147
[U:1:82123920],[U:1:82123920],147
[U:1:359346675],[U:1:359346675],147
[U:1:118218345],[U:1:118218345],147
[U:1:215009243],[U:1:215009243],147
[U:1:68711672],[U:1:68711672],146
[U:1:24652908],[U:1:24652908],146
[U:1:83522441],[U:1:83522441],146
[U:1:409211290],[U:1:409211290],146
[U:1:86597432],[U:1:86597432],146
[U:1:884587092],[U:1:884587092],146
[U:1:82922956],[U:1:82922956],146
[U:1:83540886],[U:1:83540886],146
[U:1:325797125],[U:1:325797125],145
[U:1:137441705],[U:1:137441705],145
[U:1:127922910],[U:1:127922910],145
[U:1:83292981],[U:1:83292981],145
[U:1:206941384],[U:1:206941384],145
[U:1:294853651],[U:1:294853651],145
[U:1:226503822],[U:1:226503822],145
[U:1:968643410],[U:1:968643410],145
[U:1:12061631],[U:1:12061631],145
[U:1:68821053],[U:1:68821053],145
[U:1:54664879],[U:1:54664879],145
[U:1:169751607],[U:1:169751607],145
[U:1:115125366],[U:1:115125366],145
[U:1:314449381],[U:1:314449381],145
[U:1:297027435],[U:1:297027435],145
[U:1:166766508],[U:1:166766508],144
[U:1:82359088],[U:1:82359088],144
[U:1:40152709],[U:1:40152709],144
[U:1:115589644],[U:1:115589644],144
[U:1:105058642],[U:1:105058642],144
[U:1:224094887],[U:1:224094887],144
[U:1:440196377],[U:1:440196377],144
[U:1:146141870],[U:1:146141870],144
[U:1:151299353],[U:1:151299353],144
[U:1:112510634],[U:1:112510634],144
[U:1:18054494],[U:1:18054494],144
[U:1:95820688],[U:1:95820688],144
[U:1:248293349],[U:1:248293349],144
[U:1:270149544],[U:1:270149544],144
[U:1:54887133],[U:1:54887133],143
[U:1:229268986],[U:1:229268986],143
[U:1:979292427],[U:1:979292427],143
[U:1:130738098],[U:1:130738098],143
[U:1:307209404],[U:1:307209404],143
[U:1:156982175],[U:1:156982175],143
[U:1:112036545],[U:1:112036545],143
[U:1:195249418],[U:1:195249418],143
[U:1:351861878],[U:1:351861878],143
[U:1:42253332],[U:1:42253332],143
[U:1:333424710],[U:1:333424710],143
[U:1:131094319],[U:1:131094319],142
[U:1:368558514],[U:1:368558514],142
[U:1:93063414],[U:1:93063414],142
[U:1:187567476],[U:1:187567476],142
[U:1:66092909],[U:1:66092909],142
[U:1:218779735],[U:1:218779735],142
[U:1:92352635],[U:1:92352635],142
[U:1:109379020],[U:1:109379020],142
[U:1:165909811],[U:1:165909811],142
[U:1:242687068],[U:1:242687068],142
[U:1:217711051],[U:1:217711051],142
[U:1:162274374],[U:1:162274374],142
[U:1:136494519],[U:1:136494519],141
[U:1:1094780090],[U:1:1094780090],141
[U:1:1160906215],[U:1:1160906215],141
[U:1:201926809],[U:1:201926809],141
[U:1:301587777],[U:1:301587777],141
[U:1:139538004],[U:1:139538004],141
[U:1:70342821],[U:1:70342821],141
[U:1:1143152421],[U:1:1143152421],141
[U:1:48529694],[U:1:48529694],141
[U:1:78896427],[U:1:78896427],141
[U:1:57947322],[U:1:57947322],141
[U:1:39964201],[U:1:39964201],141
[U:1:103644446],[U:1:103644446],141
[U:1:67831390],[U:1:67831390],141
[U:1:89086738],[U:1:89086738],141
[U:1:368460],[U:1:368460],141
[U:1:178543268],[U:1:178543268],140
[U:1:839071578],[U:1:839071578],140
[U:1:112963324],[U:1:112963324],140
[U:1:309235200],[U:1:309235200],140
[U:1:191550405],[U:1:191550405],140
[U:1:173573767],[U:1:173573767],140
[U:1:915202902],[U:1:915202902],140
[U:1:93874489],[U:1:93874489],140
[U:1:104224782],[U:1:104224782],140
[U:1:41275096],[U:1:41275096],140
[U:1:356869268],[U:1:356869268],140
[U:1:40248065],[U:1:40248065],140
[U:1:137167434],[U:1:137167434],140
[U:1:27869740],[U:1:27869740],140
[U:1:867382727],[U:1:867382727],140
[U:1:298221737],[U:1:298221737],139
[U:1:153199742],[U:1:153199742],139
[U:1:158068591],[U:1:158068591],139
[U:1:474712312],[U:1:474712312],139
[U:1:320740651],[U:1:320740651],139
[U:1:246433220],[U:1:246433220],139
[U:1:108784623],[U:1:108784623],139
[U:1:912685816],[U:1:912685816],139
[U:1:266331112],[U:1:266331112],139
[U:1:107600565],[U:1:107600565],139
[U:1:135012986],[U:1:135012986],139
[U:1:281379116],[U:1:281379116],139
[U:1:423150340],[U:1:423150340],139
[U:1:50874197],[U:1:50874197],139
[U:1:93467409],[U:1:93467409],139
[U:1:114356083],[U:1:114356083],139
[U:1:153848719],[U:1:153848719],139
[U:1:148672904],[U:1:148672904],139
[U:1:26506786],[U:1:26506786],139
[U:1:230602398],[U:1:230602398],138
[U:1:154253402],[U:1:154253402],138
[U:1:146390399],[U:1:146390399],138
[U:1:91317137],[U:1:91317137],138
[U:1:185337314],[U:1:185337314],138
[U:1:324540165],[U:1:324540165],138
[U:1:158912636],[U:1:158912636],138
[U:1:44154502],[U:1:44154502],138
[U:1:97927355],[U:1:97927355],138
[U:1:82324668],[U:1:82324668],138
[U:1:43406035],[U:1:43406035],138
[U:1:153653206],[U:1:153653206],137
[U:1:1104729491],[U:1:1104729491],137
[U:1:911008382],[U:1:911008382],137
[U:1:816841348],[U:1:816841348],137
[U:1:42946800],[U:1:42946800],137
[U:1:51894137],[U:1:51894137],137
[U:1:422804068],[U:1:422804068],137
[U:1:86700965],[U:1:86700965],137
[U:1:76070675],[U:1:76070675],136
[U:1:160320827],[U:1:160320827],136
[U:1:213030319],[U:1:213030319],136
[U:1:139711849],[U:1:139711849],136
[U:1:118691962],[U:1:118691962],136
[U:1:122217817],[U:1:122217817],136
[U:1:125561782],[U:1:125561782],136
[U:1:1078596252],[U:1:1078596252],136
[U:1:916094966],[U:1:916094966],136
[U:1:321800647],[U:1:321800647],136
[U:1:313710822],[U:1:313710822],136
[U:1:159275712],[U:1:159275712],136
[U:1:88581454],[U:1:88581454],136
[U:1:80646320],[U:1:80646320],136
[U:1:124881003],[U:1:124881003],136
[U:1:127462371],[U:1:127462371],135
[U:1:1092637049],[U:1:1092637049],135
[U:1:54176617],[U:1:54176617],135
[U:1:65785303],[U:1:65785303],135
[U:1:162680228],[U:1:162680228],135
[U:1:93402721],[U:1:93402721],135
[U:1:861133286],[U:1:861133286],135
[U:1:201319238],[U:1:201319238],135
[U:1:402574010],[U:1:402574010],135
[U:1:77976620],[U:1:77976620],135
[U:1:208271590],[U:1:208271590],135
[U:1:14220905],[U:1:14220905],135
[U:1:518656],[U:1:518656],135
[U:1:97618893],[U:1:97618893],135
[U:1:242905621],[U:1:242905621],135
[U:1:47845401],[U:1:47845401],135
[U:1:122851060],[U:1:122851060],135
[U:1:198108229],[U:1:198108229],135
[U:1:156284442],[U:1:156284442],135
[U:1:119329148],[U:1:119329148],135
[U:1:168887301],[U:1:168887301],134
[U:1:948890761],[U:1:948890761],134
[U:1:139765367],[U:1:139765367],134
[U:1:113173848],[U:1:113173848],134
[U:1:164245250],[U:1:164245250],134
[U:1:57538963],[U:1:57538963],134
[U:1:242894372],[U:1:242894372],134
[U:1:161332941],[U:1:161332941],134
[U:1:69606572],[U:1:69606572],134
[U:1:91202912],[U:1:91202912],134
[U:1:116344304],[U:1:116344304],134
[U:1:80641486],[U:1:80641486],134
[U:1:131506913],[U:1:131506913],134
[U:1:130608596],[U:1:130608596],134
[U:1:44306791],[U:1:44306791],134
[U:1:158969949],[U:1:158969949],134
[U:1:118783237],[U:1:118783237],133
[U:1:183844159],[U:1:183844159],133
[U:1:67495321],[U:1:67495321],133
[U:1:118247216],[U:1:118247216],133
[U:1:108763985],[U:1:108763985],133
[U:1:113982939],[U:1:113982939],133
[U:1:161736571],[U:1:161736571],133
[U:1:115801860],[U:1:115801860],133
[U:1:52427270],[U:1:52427270],133
[U:1:406623115],[U:1:406623115],133
[U:1:67279525],[U:1:67279525],133
[U:1:863582254],[U:1:863582254],133
[U:1:190430491],[U:1:190430491],133
[U:1:387019198],[U:1:387019198],133
[U:1:130519691],[U:1:130519691],132
[U:1:16830691],[U:1:16830691],132
[U:1:156577239],[U:1:156577239],132
[U:1:96607384],[U:1:96607384],132
[U:1:91615533],[U:1:91615533],132
[U:1:168570972],[U:1:168570972],132
[U:1:232573199],[U:1:232573199],132
[U:1:91301442],[U:1:91301442],132
[U:1:105340841],[U:1:105340841],132
[U:1:33586179],[U:1:33586179],132
[U:1:72768156],[U:1:72768156],132
[U:1:80398632],[U:1:80398632],132
[U:1:434913645],[U:1:434913645],132
[U:1:108788662],[U:1:108788662],132
[U:1:86503054],[U:1:86503054],132
[U:1:161125617],[U:1:161125617],131
[U:1:119443628],[U:1:119443628],131
[U:1:85779583],[U:1:85779583],131
[U:1:126932677],[U:1:126932677],131
[U:1:79318106],[U:1:79318106],131
[U:1:82565752],[U:1:82565752],131
[U:1:156791555],[U:1:156791555],131
[U:1:138968937],[U:1:138968937],131
[U:1:127974035],[U:1:127974035],131
[U:1:842107205],[U:1:842107205],131
[U:1:147672952],[U:1:147672952],131
[U:1:341017517],[U:1:341017517],131
[U:1:136081897],[U:1:136081897],131
[U:1:906510608],[U:1:906510608],131
[U:1:231093309],[U:1:231093309],131
[U:1:151926249],[U:1:151926249],131
[U:1:52260848],[U:1:52260848],131
[U:1:70735347],[U:1:70735347],131
[U:1:302795120],[U:1:302795120],131
[U:1:89140144],[U:1:89140144],131
[U:1:163636205],[U:1:163636205],131
[U:1:88908480],[U:1:88908480],130
[U:1:906011993],[U:1:906011993],130
[U:1:112949731],[U:1:112949731],130
[U:1:311705524],[U:1:311705524],130
[U:1:111233370],[U:1:111233370],130
[U:1:257678963],[U:1:257678963],130
[U:1:257866195],[U:1:257866195],130
[U:1:34673204],[U:1:34673204],130
[U:1:167231065],[U:1:167231065],130
[U:1:91134405],[U:1:91134405],130
[U:1:67616349],[U:1:67616349],130
[U:1:51856748],[U:1:51856748],130
[U:1:95122029],[U:1:95122029],130
[U:1:40684078],[U:1:40684078],130
[U:1:22862574],[U:1:22862574],129
[U:1:228457023],[U:1:228457023],129
[U:1:224052661],[U:1:224052661],129
[U:1:83607391],[U:1:83607391],129
[U:1:166518144],[U:1:166518144],129
[U:1:186274660],[U:1:186274660],129
[U:1:114762725],[U:1:114762725],129
[U:1:41930026],[U:1:41930026],129
[U:1:132753033],[U:1:132753033],129
[U:1:118085896],[U:1:118085896],129
[U:1:80100251],[U:1:80100251],129
[U:1:106878327],[U:1:106878327],129
[U:1:165641367],[U:1:165641367],129
[U:1:119795856],[U:1:119795856],129
[U:1:40820252],[U:1:40820252],128
[U:1:193923480],[U:1:193923480],128
[U:1:175558253],[U:1:175558253],128
[U:1:82664733],[U:1:82664733],128
[U:1:883005651],[U:1:883005651],128
[U:1:157817482],[U:1:157817482],128
[U:1:882862081],[U:1:882862081],128
[U:1:121581273],[U:1:121581273],128
[U:1:324872113],[U:1:324872113],128
[U:1:437358850],[U:1:437358850],128
[U:1:1064246992],[U:1:1064246992],128
[U:1:193638340],[U:1:193638340],128
[U:1:96977326],[U:1:96977326],128
[U:1:89460195],[U:1:89460195],128
[U:1:1017336267],[U:1:1017336267],128
[U:1:125854863],[U:1:125854863],128
[U:1:141258439],[U:1:141258439],128
[U:1:90431297],[U:1:90431297],128
[U:1:304336081],[U:1:304336081],128
[U:1:97208058],[U:1:97208058],127
[U:1:103881518],[U:1:103881518],127
[U:1:226541387],[U:1:226541387],127
[U:1:32444178],[U:1:32444178],127
[U:1:99477735],[U:1:99477735],127
[U:1:841915123],[U:1:841915123],127
[U:1:437627128],[U:1:437627128],127
[U:1:150592790],[U:1:150592790],127
[U:1:55857844],[U:1:55857844],127
[U:1:195430538],[U:1:195430538],127
[U:1:853892627],[U:1:853892627],127
[U:1:56946969],[U:1:56946969],127
[U:1:295059106],[U:1:295059106],127
[U:1:98248230],[U:1:98248230],127
[U:1:85815930],[U:1:85815930],127
[U:1:208267715],[U:1:208267715],127
[U:1:158450391],[U:1:158450391],127
[U:1:209636638],[U:1:209636638],127
[U:1:106169285],[U:1:106169285],126
[U:1:37263120],[U:1:37263120],126
[U:1:139729546],[U:1:139729546],126
[U:1:100766450],[U:1:100766450],126
[U:1:31493993],[U:1:31493993],126
[U:1:176871974],[U:1:176871974],126
[U:1:24166588],[U:1:24166588],126
[U:1:110982442],[U:1:110982442],126
[U:1:135277248],[U:1:135277248],126
[U:1:340727237],[U:1:340727237],126
[U:1:47190391],[U:1:47190391],126
[U:1:167082182],[U:1:167082182],126
[U:1:56673367],[U:1:56673367],126
[U:1:91559376],[U:1:91559376],126
[U:1:89475510],[U:1:89475510],126
[U:1:146632063],[U:1:146632063],126
[U:1:191862497],[U:1:191862497],126
[U:1:148896172],[U:1:148896172],125
[U:1:926069803],[U:1:926069803],125
[U:1:105630318],[U:1:105630318],125
[U:1:43233363],[U:1:43233363],125
[U:1:169048576],[U:1:169048576],125
[U:1:362182744],[U:1:362182744],125
[U:1:120382096],[U:1:120382096],125
[U:1:97750876],[U:1:97750876],125
[U:1:234610731],[U:1:234610731],125
[U:1:98960533],[U:1:98960533],125
[U:1:67418563],[U:1:67418563],124
[U:1:39481421],[U:1:39481421],124
[U:1:251216639],[U:1:251216639],124
[U:1:163613070],[U:1:163613070],124
[U:1:351889321],[U:1:351889321],124
[U:1:225133806],[U:1:225133806],124
[U:1:425380193],[U:1:425380193],124
[U:1:113657223],[U:1:113657223],124
[U:1:290979838],[U:1:290979838],124
[U:1:157842566],[U:1:157842566],124
[U:1:105409528],[U:1:105409528],124
[U:1:137240493],[U:1:137240493],124
[U:1:855188364],[U:1:855188364],124
[U:1:187445387],[U:1:187445387],124
[U:1:85677291],[U:1:85677291],124
[U:1:1179366387],[U:1:1179366387],124
[U:1:106143747],[U:1:106143747],123
[U:1:99052733],[U:1:99052733],123
[U:1:54705766],[U:1:54705766],123
[U:1:126019304],[U:1:126019304],123
[U:1:83495657],[U:1:83495657],123
[U:1:168847173],[U:1:168847173],123
[U:1:266236676],[U:1:266236676],123
[U:1:121004923],[U:1:121004923],123
[U:1:228222613],[U:1:228222613],123
[U:1:136104587],[U:1:136104587],123
[U:1:113817757],[U:1:113817757],123
[U:1:361479224],[U:1:361479224],123
[U:1:121718481],[U:1:121718481],123
[U:1:299999574],[U:1:299999574],123
[U:1:202564565],[U:1:202564565],123
[U:1:97252216],[U:1:97252216],122
[U:1:111013832],[U:1:111013832],122
[U:1:178995805],[U:1:178995805],122
[U:1:136773030],[U:1:136773030],122
[U:1:75114336],[U:1:75114336],122
[U:1:356390209],[U:1:356390209],122
[U:1:147767869],[U:1:147767869],122
[U:1:345005858],[U:1:345005858],122
[U:1:96494896],[U:1:96494896],122
[U:1:888253762],[U:1:888253762],122
[U:1:233238153],[U:1:233238153],122
[U:1:37221249],[U:1:37221249],122
[U:1:175230252],[U:1:175230252],122
[U:1:374756378],[U:1:374756378],122
[U:1:124680602],[U:1:124680602],122
[U:1:105117111],[U:1:105117111],122
[U:1:35219893],[U:1:35219893],122
[U:1:131122680],[U:1:131122680],122
[U:1:34489207],[U:1:34489207],122
[U:1:57823119],[U:1:57823119],122
[U:1:91691436],[U:1:91691436],122
[U:1:159183735],[U:1:159183735],122
[U:1:53684770],[U:1:53684770],121
[U:1:387176141],[U:1:387176141],121
[U:1:259343769],[U:1:259343769],121
[U:1:126267407],[U:1:126267407],121
[U:1:95586636],[U:1:95586636],121
[U:1:85506440],[U:1:85506440],121
[U:1:63830550],[U:1:63830550],121
[U:1:113578151],[U:1:113578151],121
[U:1:87416347],[U:1:87416347],121
[U:1:128925007],[U:1:128925007],121
[U:1:119607553],[U:1:119607553],121
[U:1:104903957],[U:1:104903957],121
[U:1:140306083],[U:1:140306083],121
[U:1:251739389],[U:1:251739389],121
[U:1:81408723],[U:1:81408723],121
[U:1:44397999],[U:1:44397999],121
[U:1:298451818],[U:1:298451818],120
[U:1:103921184],[U:1:103921184],120
[U:1:852508801],[U:1:852508801],120
[U:1:128876145],[U:1:128876145],120
[U:1:195922481],[U:1:195922481],120
[U:1:134648113],[U:1:134648113],120
[U:1:155570850],[U:1:155570850],120
[U:1:255474080],[U:1:255474080],120
[U:1:89802575],[U:1:89802575],120
[U:1:97902516],[U:1:97902516],120
[U:1:36568047],[U:1:36568047],120
[U:1:119831343],[U:1:119831343],120
[U:1:112892780],[U:1:112892780],120
[U:1:27200922],[U:1:27200922],119
[U:1:186867964],[U:1:186867964],119
[U:1:123215940],[U:1:123215940],119
[U:1:178993119],[U:1:178993119],119
[U:1:90323685],[U:1:90323685],119
[U:1:114181784],[U:1:114181784],119
[U:1:97966419],[U:1:97966419],119
[U:1:122857154],[U:1:122857154],119
[U:1:130967912],[U:1:130967912],119
[U:1:931860472],[U:1:931860472],119
[U:1:201292174],[U:1:201292174],119
[U:1:185683641],[U:1:185683641],119
[U:1:147984817],[U:1:147984817],118
[U:1:155736302],[U:1:155736302],118
[U:1:132749846],[U:1:132749846],118
[U:1:339939816],[U:1:339939816],118
[U:1:364546186],[U:1:364546186],118
[U:1:398312333],[U:1:398312333],118
[U:1:189081774],[U:1:189081774],118
[U:1:87695749],[U:1:87695749],118
[U:1:87147318],[U:1:87147318],118
[U:1:214513747],[U:1:214513747],118
[U:1:46882836],[U:1:46882836],118
[U:1:1134890398],[U:1:1134890398],118
[U:1:343198760],[U:1:343198760],118
[U:1:68732213],[U:1:68732213],118
[U:1:243960512],[U:1:243960512],118
[U:1:114402014],[U:1:114402014],118
[U:1:156205323],[U:1:156205323],118
[U:1:357517832],[U:1:357517832],118
[U:1:121208723],[U:1:121208723],118
[U:1:78060100],[U:1:78060100],118
[U:1:145442096],[U:1:145442096],117
[U:1:1105697607],[U:1:1105697607],117
[U:1:227689863],[U:1:227689863],117
[U:1:341397517],[U:1:341397517],117
[U:1:110415194],[U:1:110415194],117
[U:1:127538207],[U:1:127538207],117
[U:1:196571993],[U:1:196571993],117
[U:1:113688546],[U:1:113688546],117
[U:1:394488737],[U:1:394488737],117
[U:1:133562945],[U:1:133562945],117
[U:1:151174521],[U:1:151174521],117
[U:1:62805912],[U:1:62805912],117
[U:1:897385103],[U:1:897385103],117
[U:1:105849146],[U:1:105849146],117
[U:1:69056566],[U:1:69056566],117
[U:1:238119211],[U:1:238119211],116
[U:1:247792129],[U:1:247792129],116
[U:1:94683089],[U:1:94683089],116
[U:1:119933623],[U:1:119933623],116
[U:1:216224526],[U:1:216224526],116
[U:1:105219711],[U:1:105219711],116
[U:1:83419078],[U:1:83419078],116
[U:1:6285996],[U:1:6285996],116
[U:1:96524095],[U:1:96524095],116
[U:1:104203804],[U:1:104203804],116
[U:1:138632613],[U:1:138632613],116
[U:1:126595855],[U:1:126595855],116
[U:1:1145057096],[U:1:1145057096],116
[U:1:110447835],[U:1:110447835],116
[U:1:92220602],[U:1:92220602],116
[U:1:193807220],[U:1:193807220],115
[U:1:248366533],[U:1:248366533],115
[U:1:181030438],[U:1:181030438],115
[U:1:438269415],[U:1:438269415],115
[U:1:162441093],[U:1:162441093],115
[U:1:109121323],[U:1:109121323],115
[U:1:131869842],[U:1:131869842],115
[U:1:364654235],[U:1:364654235],115
[U:1:381988004],[U:1:381988004],115
[U:1:179733554],[U:1:179733554],115
[U:1:123465144],[U:1:123465144],115
[U:1:124196351],[U:1:124196351],115
[U:1:66109902],[U:1:66109902],115
[U:1:96748980],[U:1:96748980],114
[U:1:231218866],[U:1:231218866],114
[U:1:1054353042],[U:1:1054353042],114
[U:1:259805097],[U:1:259805097],114
[U:1:66361304],[U:1:66361304],114
[U:1:84200483],[U:1:84200483],114
[U:1:361217507],[U:1:361217507],114
[U:1:125218232],[U:1:125218232],114
[U:1:113258634],[U:1:113258634],114
[U:1:38483849],[U:1:38483849],114
[U:1:40723147],[U:1:40723147],114
[U:1:340369090],[U:1:340369090],114
[U:1:429850786],[U:1:429850786],114
[U:1:14334911],[U:1:14334911],114
[U:1:47998975],[U:1:47998975],114
[U:1:30834917],[U:1:30834917],114
[U:1:82407311],[U:1:82407311],114
[U:1:320659598],[U:1:320659598],114
[U:1:222216447],[U:1:222216447],114
[U:1:98558750],[U:1:98558750],114
[U:1:41435165],[U:1:41435165],113
[U:1:442661342],[U:1:442661342],113
[U:1:294908163],[U:1:294908163],113
[U:1:340919188],[U:1:340919188],113
[U:1:138306296],[U:1:138306296],113
[U:1:40251374],[U:1:40251374],113
[U:1:133345851],[U:1:133345851],113
[U:1:349608654],[U:1:349608654],113
[U:1:60417638],[U:1:60417638],113
[U:1:94352324],[U:1:94352324],113
[U:1:244428943],[U:1:244428943],113
[U:1:168018952],[U:1:168018952],113
[U:1:70146622],[U:1:70146622],113
[U:1:861509355],[U:1:861509355],113
[U:1:79573594],[U:1:79573594],112
[U:1:112070193],[U:1:112070193],112
[U:1:112116157],[U:1:112116157],112
[U:1:184416864],[U:1:184416864],112
[U:1:431322517],[U:1:431322517],112
[U:1:130805572],[U:1:130805572],112
[U:1:157076912],[U:1:157076912],112
[U:1:87810588],[U:1:87810588],112
[U:1:57603258],[U:1:57603258],112
[U:1:109174906],[U:1:109174906],112
[U:1:164885727],[U:1:164885727],112
[U:1:77560602],[U:1:77560602],112
[U:1:158901589],[U:1:158901589],112
[U:1:203000791],[U:1:203000791],112
[U:1:335294854],[U:1:335294854],112
[U:1:1089893721],[U:1:1089893721],112
[U:1:80872113],[U:1:80872113],111
[U:1:159413592],[U:1:159413592],111
[U:1:1118905214],[U:1:1118905214],111
[U:1:86204943],[U:1:86204943],111
[U:1:100916389],[U:1:100916389],111
[U:1:31753067],[U:1:31753067],111
[U:1:284174046],[U:1:284174046],111
[U:1:77699874],[U:1:77699874],111
[U:1:254583635],[U:1:254583635],111
[U:1:135091055],[U:1:135091055],111
[U:1:457513070],[U:1:457513070],111
[U:1:72839356],[U:1:72839356],111
[U:1:149615870],[U:1:149615870],111
[U:1:82005720],[U:1:82005720],111
[U:1:231322255],[U:1:231322255],111
[U:1:199212197],[U:1:199212197],111
[U:1:162339645],[U:1:162339645],111
[U:1:132857824],[U:1:132857824],111
[U:1:371148479],[U:1:371148479],111
[U:1:107999651],[U:1:107999651],111
[U:1:114628943],[U:1:114628943],110
[U:1:318907552],[U:1:318907552],110
[U:1:164197412],[U:1:164197412],110
[U:1:20140742],[U:1:20140742],110
[U:1:124413774],[U:1:124413774],110
[U:1:119923147],[U:1:119923147],110
[U:1:279459670],[U:1:279459670],110
[U:1:422224000],[U:1:422224000],110
[U:1:96648519],[U:1:96648519],110
[U:1:40859499],[U:1:40859499],110
[U:1:97691964],[U:1:97691964],110
[U:1:132228408],[U:1:132228408],110
[U:1:156330701],[U:1:156330701],110
[U:1:20757268],[U:1:20757268],110
[U:1:42851713],[U:1:42851713],110
[U:1:88677982],[U:1:88677982],110
[U:1:183035110],[U:1:183035110],110
[U:1:124965196],[U:1:124965196],109
[U:1:95187212],[U:1:95187212],109
[U:1:315890297],[U:1:315890297],109
[U:1:106737824],[U:1:106737824],109
[U:1:113479598],[U:1:113479598],109
[U:1:253907551],[U:1:253907551],109
[U:1:144981689],[U:1:144981689],109
[U:1:38885948],[U:1:38885948],109
[U:1:199182789],[U:1:199182789],109
[U:1:1034357155],[U:1:1034357155],109
[U:1:94625076],[U:1:94625076],109
[U:1:133515365],[U:1:133515365],109
[U:1:1143735039],[U:1:1143735039],109
[U:1:70332857],[U:1:70332857],109
[U:1:990426277],[U:1:990426277],109
[U:1:116397567],[U:1:116397567],109
[U:1:51352836],[U:1:51352836],109
[U:1:44645101],[U:1:44645101],109
[U:1:240331975],[U:1:240331975],109
[U:1:52367567],[U:1:52367567],109
[U:1:168014391],[U:1:168014391],108
[U:1:136773098],[U:1:136773098],108
[U:1:60940235],[U:1:60940235],108
[U:1:35014908],[U:1:35014908],108
[U:1:108000386],[U:1:108000386],108
[U:1:1076991651],[U:1:1076991651],108
[U:1:189662156],[U:1:189662156],108
[U:1:18685446],[U:1:18685446],108
[U:1:53342994],[U:1:53342994],108
[U:1:335069357],[U:1:335069357],108
[U:1:122059578],[U:1:122059578],108
[U:1:96850803],[U:1:96850803],108
[U:1:485388653],[U:1:485388653],108
[U:1:184671077],[U:1:184671077],108
[U:1:83818482],[U:1:83818482],108
[U:1:74636941],[U:1:74636941],108
[U:1:80831329],[U:1:80831329],108
[U:1:160494787],[U:1:160494787],108
[U:1:142901088],[U:1:142901088],108
[U:1:165342483],[U:1:165342483],108
[U:1:1108310238],[U:1:1108310238],108
[U:1:296578866],[U:1:296578866],108
[U:1:68425446],[U:1:68425446],107
[U:1:34908867],[U:1:34908867],107
[U:1:452358924],[U:1:452358924],107
[U:1:1038315721],[U:1:1038315721],107
[U:1:125929526],[U:1:125929526],107
[U:1:168697401],[U:1:168697401],107
[U:1:117684587],[U:1:117684587],107
[U:1:133187958],[U:1:133187958],107
[U:1:993315528],[U:1:993315528],107
[U:1:219647406],[U:1:219647406],107
[U:1:1041555015],[U:1:1041555015],107
[U:1:399120986],[U:1:399120986],107
[U:1:122933423],[U:1:122933423],107
[U:1:115047039],[U:1:115047039],107
[U:1:187266957],[U:1:187266957],107
[U:1:128102080],[U:1:128102080],107
[U:1:375360769],[U:1:375360769],107
[U:1:140056926],[U:1:140056926],107
[U:1:64582628],[U:1:64582628],107
[U:1:226414682],[U:1:226414682],106
[U:1:374217257],[U:1:374217257],106
[U:1:125168079],[U:1:125168079],106
[U:1:917859047],[U:1:917859047],106
[U:1:242032879],[U:1:242032879],106
[U:1:99436048],[U:1:99436048],106
[U:1:183577455],[U:1:183577455],106
[U:1:859467779],[U:1:859467779],106
[U:1:242868623],[U:1:242868623],106
[U:1:123709328],[U:1:123709328],106
[U:1:127308509],[U:1:127308509],106
[U:1:334094934],[U:1:334094934],106
[U:1:107081628],[U:1:107081628],106
[U:1:234875493],[U:1:234875493],106
[U:1:376398605],[U:1:376398605],106
[U:1:194078657],[U:1:194078657],106
[U:1:492446514],[U:1:492446514],106
[U:1:27605141],[U:1:27605141],106
[U:1:332632320],[U:1:332632320],106
[U:1:83069385],[U:1:83069385],106
[U:1:43220502],[U:1:43220502],106
[U:1:109457536],[U:1:109457536],105
[U:1:1013825472],[U:1:1013825472],105
[U:1:131358739],[U:1:131358739],105
[U:1:177415086],[U:1:177415086],105
[U:1:86181069],[U:1:86181069],105
[U:1:65827727],[U:1:65827727],105
[U:1:229954190],[U:1:229954190],105
[U:1:51190624],[U:1:51190624],105
[U:1:105996834],[U:1:105996834],105
[U:1:97456911],[U:1:97456911],105
[U:1:103105268],[U:1:103105268],105
[U:1:302567775],[U:1:302567775],105
[U:1:125458571],[U:1:125458571],105
[U:1:78955764],[U:1:78955764],105
[U:1:199127307],[U:1:199127307],105
[U:1:204945203],[U:1:204945203],105
[U:1:110896896],[U:1:110896896],105
[U:1:85631816],[U:1:85631816],105
[U:1:158757607],[U:1:158757607],105
