steam_id1,steam_id2,count
STEAM_0:0:27788728,STEAM_0:1:12336582,2
STEAM_0:0:27788728,STEAM_0:1:13810602,2
STEAM_0:0:15653274,STEAM_0:0:26431514,2
STEAM_0:0:15653274,STEAM_0:1:12336582,2
STEAM_0:0:26431514,STEAM_0:1:12336582,2
STEAM_0:1:7535486,STEAM_0:1:1855127,2
STEAM_0:1:7535486,STEAM_0:1:42172826,2
STEAM_0:1:7535486,STEAM_0:1:12336582,2
STEAM_0:1:7535486,STEAM_0:1:13810602,2
STEAM_0:0:154182,STEAM_0:1:42172826,2
STEAM_0:0:154182,STEAM_0:1:12336582,2
STEAM_0:0:8520477,STEAM_0:1:1855127,2
STEAM_0:0:8520477,STEAM_0:1:42172826,2
STEAM_0:0:8520477,STEAM_0:1:12336582,2
STEAM_0:1:1855127,STEAM_0:1:42172826,2
STEAM_0:1:1855127,STEAM_0:1:12336582,2
STEAM_0:1:42172826,STEAM_0:1:12336582,2
STEAM_0:0:3298715,STEAM_0:0:17757495,2
STEAM_0:0:3298715,STEAM_0:1:12336582,2
STEAM_0:0:3298715,STEAM_0:1:13810602,4
STEAM_0:0:17757495,STEAM_0:1:12336582,2
STEAM_0:0:27788728,STEAM_0:1:13977850,2
STEAM_0:0:27788728,STEAM_0:0:18348395,2
STEAM_0:0:27788728,STEAM_0:1:17497781,2
STEAM_0:0:27788728,STEAM_0:0:17057190,4
STEAM_0:0:27788728,STEAM_0:0:22334034,4
STEAM_0:0:27788728,STEAM_0:0:23355598,4
STEAM_0:0:8520477,STEAM_0:1:13977850,2
STEAM_0:0:8520477,STEAM_0:0:18348395,4
STEAM_0:0:8520477,STEAM_0:1:17497781,4
STEAM_0:0:8520477,STEAM_0:0:17057190,4
STEAM_0:0:8520477,STEAM_0:0:22334034,4
STEAM_0:0:8520477,STEAM_0:0:23355598,4
STEAM_0:1:13977850,STEAM_0:1:7535486,2
STEAM_0:1:13977850,STEAM_0:0:18348395,4
STEAM_0:1:13977850,STEAM_0:0:26431514,4
STEAM_0:1:13977850,STEAM_0:0:17757495,4
STEAM_0:1:13977850,STEAM_0:0:154182,4
STEAM_0:1:13977850,STEAM_0:1:17497781,4
STEAM_0:1:13977850,STEAM_0:0:17057190,4
STEAM_0:1:13977850,STEAM_0:0:22334034,4
STEAM_0:1:13977850,STEAM_0:0:23355598,4
STEAM_0:1:7535486,STEAM_0:0:18348395,4
STEAM_0:1:7535486,STEAM_0:1:17497781,4
STEAM_0:1:7535486,STEAM_0:0:17057190,4
STEAM_0:1:7535486,STEAM_0:0:22334034,4
STEAM_0:1:7535486,STEAM_0:0:23355598,4
STEAM_0:0:18348395,STEAM_0:0:26431514,2
STEAM_0:0:18348395,STEAM_0:0:17757495,4
STEAM_0:0:18348395,STEAM_0:0:154182,2
STEAM_0:0:18348395,STEAM_0:1:17497781,2
STEAM_0:0:18348395,STEAM_0:0:17057190,4
STEAM_0:0:18348395,STEAM_0:0:22334034,4
STEAM_0:0:18348395,STEAM_0:0:23355598,4
STEAM_0:0:26431514,STEAM_0:1:17497781,4
STEAM_0:0:26431514,STEAM_0:0:17057190,4
STEAM_0:0:26431514,STEAM_0:0:22334034,4
STEAM_0:0:26431514,STEAM_0:0:23355598,4
STEAM_0:0:17757495,STEAM_0:1:17497781,2
STEAM_0:0:17757495,STEAM_0:0:17057190,4
STEAM_0:0:17757495,STEAM_0:0:22334034,4
STEAM_0:0:17757495,STEAM_0:0:23355598,4
STEAM_0:0:154182,STEAM_0:1:17497781,4
STEAM_0:0:154182,STEAM_0:0:17057190,4
STEAM_0:0:154182,STEAM_0:0:22334034,4
STEAM_0:0:154182,STEAM_0:0:23355598,4
STEAM_0:1:17497781,STEAM_0:0:17057190,4
STEAM_0:1:17497781,STEAM_0:0:22334034,4
STEAM_0:1:17497781,STEAM_0:0:23355598,4
STEAM_0:0:17057190,STEAM_0:0:22334034,2
STEAM_0:0:17057190,STEAM_0:0:23355598,4
STEAM_0:0:22334034,STEAM_0:0:23355598,4
STEAM_0:1:7535486,STEAM_0:1:13977850,2
STEAM_0:1:13977850,STEAM_0:0:8520477,2
STEAM_0:1:13977850,STEAM_0:0:27788728,2
STEAM_0:0:26431514,STEAM_0:0:18348395,2
STEAM_0:0:154182,STEAM_0:0:18348395,2
STEAM_0:1:17497781,STEAM_0:0:18348395,2
STEAM_0:1:17497781,STEAM_0:0:17757495,2
STEAM_0:1:17497781,STEAM_0:0:27788728,2
STEAM_0:0:18348395,STEAM_0:0:27788728,2
STEAM_0:0:22334034,STEAM_0:0:17057190,2
STEAM_0:0:20357422,STEAM_0:1:17384139,2
STEAM_0:0:20357422,STEAM_0:1:17005784,2
STEAM_0:0:20357422,STEAM_0:0:15611394,8
STEAM_0:0:20357422,STEAM_0:0:11305575,6
STEAM_0:0:20357422,STEAM_0:0:19010519,6
STEAM_0:0:20357422,STEAM_0:0:15206122,2
STEAM_0:0:20357422,STEAM_0:1:1957744,2
STEAM_0:0:20357422,STEAM_0:1:16298316,9
STEAM_0:0:20357422,STEAM_0:1:15300059,2
STEAM_0:0:20357422,STEAM_0:0:18795520,5
STEAM_0:0:20357422,STEAM_0:0:16590687,2
STEAM_0:1:17384139,STEAM_0:1:17005784,5
STEAM_0:1:17384139,STEAM_0:0:15611394,2
STEAM_0:1:17384139,STEAM_0:0:11305575,2
STEAM_0:1:17384139,STEAM_0:0:19010519,5
STEAM_0:1:17384139,STEAM_0:0:15206122,5
STEAM_0:1:17384139,STEAM_0:1:1957744,5
STEAM_0:1:17384139,STEAM_0:1:16298316,5
STEAM_0:1:17384139,STEAM_0:1:15300059,5
STEAM_0:1:17384139,STEAM_0:0:18795520,5
STEAM_0:1:17384139,STEAM_0:0:16590687,5
STEAM_0:1:17005784,STEAM_0:0:15611394,2
STEAM_0:1:17005784,STEAM_0:0:11305575,2
STEAM_0:1:17005784,STEAM_0:0:19010519,5
STEAM_0:1:17005784,STEAM_0:0:15206122,2
STEAM_0:1:17005784,STEAM_0:1:1957744,5
STEAM_0:1:17005784,STEAM_0:1:16298316,5
STEAM_0:1:17005784,STEAM_0:1:15300059,5
STEAM_0:1:17005784,STEAM_0:0:18795520,5
STEAM_0:1:17005784,STEAM_0:0:16590687,2
STEAM_0:0:15611394,STEAM_0:0:11305575,3
STEAM_0:0:15611394,STEAM_0:0:19010519,6
STEAM_0:0:15611394,STEAM_0:0:15206122,5
STEAM_0:0:15611394,STEAM_0:1:1957744,5
STEAM_0:0:15611394,STEAM_0:1:16298316,6
STEAM_0:0:15611394,STEAM_0:1:15300059,5
STEAM_0:0:15611394,STEAM_0:0:18795520,7
STEAM_0:0:15611394,STEAM_0:0:16590687,5
STEAM_0:0:11305575,STEAM_0:0:19010519,8
STEAM_0:0:11305575,STEAM_0:0:15206122,5
STEAM_0:0:11305575,STEAM_0:1:1957744,5
STEAM_0:0:11305575,STEAM_0:1:16298316,10
STEAM_0:0:11305575,STEAM_0:1:15300059,5
STEAM_0:0:11305575,STEAM_0:0:18795520,7
STEAM_0:0:11305575,STEAM_0:0:16590687,5
STEAM_0:0:19010519,STEAM_0:0:15206122,2
STEAM_0:0:19010519,STEAM_0:1:1957744,2
STEAM_0:0:19010519,STEAM_0:1:16298316,8
STEAM_0:0:19010519,STEAM_0:1:15300059,2
STEAM_0:0:19010519,STEAM_0:0:18795520,4
STEAM_0:0:19010519,STEAM_0:0:16590687,2
STEAM_0:0:15206122,STEAM_0:1:1957744,5
STEAM_0:0:15206122,STEAM_0:1:16298316,5
STEAM_0:0:15206122,STEAM_0:1:15300059,5
STEAM_0:0:15206122,STEAM_0:0:18795520,5
STEAM_0:0:15206122,STEAM_0:0:16590687,2
STEAM_0:1:1957744,STEAM_0:1:16298316,5
STEAM_0:1:1957744,STEAM_0:1:15300059,5
STEAM_0:1:1957744,STEAM_0:0:18795520,2
STEAM_0:1:1957744,STEAM_0:0:16590687,2
STEAM_0:1:16298316,STEAM_0:1:15300059,2
STEAM_0:1:16298316,STEAM_0:0:18795520,4
STEAM_0:1:16298316,STEAM_0:0:16590687,2
STEAM_0:1:15300059,STEAM_0:0:18795520,2
STEAM_0:1:15300059,STEAM_0:0:16590687,2
STEAM_0:0:18795520,STEAM_0:0:16590687,2
STEAM_0:0:11305575,STEAM_0:0:15611394,8
STEAM_0:0:11305575,STEAM_0:1:17384139,3
STEAM_0:0:11305575,STEAM_0:1:17005784,3
STEAM_0:0:11305575,STEAM_0:0:20357422,5
STEAM_0:0:15611394,STEAM_0:1:17384139,3
STEAM_0:0:15611394,STEAM_0:1:17005784,3
STEAM_0:0:15611394,STEAM_0:0:20357422,3
STEAM_0:1:17384139,STEAM_0:0:20357422,3
STEAM_0:0:16590687,STEAM_0:0:15206122,3
STEAM_0:0:16590687,STEAM_0:1:17005784,3
STEAM_0:0:16590687,STEAM_0:0:18795520,3
STEAM_0:0:16590687,STEAM_0:1:1957744,3
STEAM_0:0:16590687,STEAM_0:1:15300059,3
STEAM_0:0:16590687,STEAM_0:0:19010519,3
STEAM_0:0:16590687,STEAM_0:0:20357422,3
STEAM_0:0:16590687,STEAM_0:1:16298316,3
STEAM_0:0:15206122,STEAM_0:1:17005784,3
STEAM_0:0:15206122,STEAM_0:0:19010519,3
STEAM_0:0:15206122,STEAM_0:0:20357422,3
STEAM_0:1:17005784,STEAM_0:0:20357422,3
STEAM_0:0:18795520,STEAM_0:1:1957744,3
STEAM_0:0:18795520,STEAM_0:1:15300059,3
STEAM_0:0:18795520,STEAM_0:0:19010519,6
STEAM_0:0:18795520,STEAM_0:0:20357422,6
STEAM_0:0:18795520,STEAM_0:1:16298316,7
STEAM_0:1:1957744,STEAM_0:0:19010519,3
STEAM_0:1:1957744,STEAM_0:0:20357422,3
STEAM_0:1:15300059,STEAM_0:0:19010519,3
STEAM_0:1:15300059,STEAM_0:0:20357422,3
STEAM_0:1:15300059,STEAM_0:1:16298316,3
STEAM_0:0:19010519,STEAM_0:0:20357422,4
STEAM_0:0:13708020,STEAM_0:0:18795520,2
STEAM_0:0:13708020,STEAM_0:0:20357422,2
STEAM_0:0:13708020,STEAM_0:0:19010519,1
STEAM_0:0:13708020,STEAM_0:0:11305575,2
STEAM_0:0:13708020,STEAM_0:1:16298316,2
STEAM_0:0:13708020,STEAM_0:0:15611394,2
STEAM_0:1:741224,STEAM_0:0:18795520,2
STEAM_0:1:741224,STEAM_0:0:20357422,2
STEAM_0:1:741224,STEAM_0:0:19010519,1
STEAM_0:1:741224,STEAM_0:0:11305575,2
STEAM_0:1:741224,STEAM_0:1:16298316,2
STEAM_0:1:741224,STEAM_0:0:15611394,2
STEAM_0:0:18795520,STEAM_0:1:17494569,1
STEAM_0:0:18795520,STEAM_0:0:11305575,4
STEAM_0:0:18795520,STEAM_0:1:40009526,2
STEAM_0:0:18795520,STEAM_0:0:15611394,4
STEAM_0:0:18795520,STEAM_0:0:24507746,1
STEAM_0:0:18795520,STEAM_0:0:26605378,2
STEAM_0:1:17494569,STEAM_0:0:20357422,2
STEAM_0:1:17494569,STEAM_0:0:19010519,1
STEAM_0:1:17494569,STEAM_0:0:11305575,2
STEAM_0:1:17494569,STEAM_0:1:16298316,2
STEAM_0:1:17494569,STEAM_0:0:15611394,2
STEAM_0:0:20357422,STEAM_0:1:40009526,2
STEAM_0:0:20357422,STEAM_0:0:24507746,1
STEAM_0:0:20357422,STEAM_0:0:26605378,2
STEAM_0:0:19010519,STEAM_0:0:11305575,2
STEAM_0:0:19010519,STEAM_0:1:40009526,1
STEAM_0:0:19010519,STEAM_0:0:15611394,4
STEAM_0:0:19010519,STEAM_0:0:24507746,1
STEAM_0:0:19010519,STEAM_0:0:26605378,1
STEAM_0:0:11305575,STEAM_0:1:40009526,2
STEAM_0:0:11305575,STEAM_0:0:24507746,1
STEAM_0:0:11305575,STEAM_0:0:26605378,2
STEAM_0:1:16298316,STEAM_0:1:40009526,2
STEAM_0:1:16298316,STEAM_0:0:15611394,5
STEAM_0:1:16298316,STEAM_0:0:24507746,1
STEAM_0:1:16298316,STEAM_0:0:26605378,2
STEAM_0:1:40009526,STEAM_0:0:15611394,1
STEAM_0:0:15611394,STEAM_0:0:24507746,1
STEAM_0:0:15611394,STEAM_0:0:26605378,1
STEAM_0:1:741224,STEAM_0:1:16659868,1
STEAM_0:0:13708020,STEAM_0:1:16659868,1
STEAM_0:1:17494569,STEAM_0:0:18795520,1
STEAM_0:1:17494569,STEAM_0:1:16659868,1
STEAM_0:0:24507746,STEAM_0:0:18795520,1
STEAM_0:0:24507746,STEAM_0:0:11305575,1
STEAM_0:0:24507746,STEAM_0:1:16298316,1
STEAM_0:0:24507746,STEAM_0:0:20357422,1
STEAM_0:0:24507746,STEAM_0:0:15611394,1
STEAM_0:0:24507746,STEAM_0:1:16659868,1
STEAM_0:0:18795520,STEAM_0:1:16659868,1
STEAM_0:0:11305575,STEAM_0:1:16659868,1
STEAM_0:1:16298316,STEAM_0:0:20357422,2
STEAM_0:1:16298316,STEAM_0:1:16659868,1
STEAM_0:0:20357422,STEAM_0:1:16659868,1
STEAM_0:0:26605378,STEAM_0:0:15611394,1
STEAM_0:0:26605378,STEAM_0:1:16659868,1
STEAM_0:0:15611394,STEAM_0:1:40009526,1
STEAM_0:0:15611394,STEAM_0:1:16659868,1
STEAM_0:1:40009526,STEAM_0:1:16659868,1
STEAM_0:1:4541761,STEAM_0:1:42172826,2
STEAM_0:1:4541761,STEAM_0:0:15653274,2
STEAM_0:1:4541761,STEAM_0:0:3298715,2
STEAM_0:1:4541761,STEAM_0:1:1855127,2
STEAM_0:1:4541761,STEAM_0:1:13810602,2
STEAM_0:1:8589161,STEAM_0:1:42172826,1
STEAM_0:1:8589161,STEAM_0:0:15653274,2
STEAM_0:1:8589161,STEAM_0:0:3298715,1
STEAM_0:1:8589161,STEAM_0:1:1855127,2
STEAM_0:1:8589161,STEAM_0:1:13810602,2
STEAM_0:1:8589161,STEAM_0:1:1524315,3
STEAM_0:1:42172826,STEAM_0:0:15653274,2
STEAM_0:1:42172826,STEAM_0:0:20805809,2
STEAM_0:1:42172826,STEAM_0:1:60619,2
STEAM_0:1:42172826,STEAM_0:1:1524315,2
STEAM_0:1:42172826,STEAM_0:1:18696761,1
STEAM_0:1:42172826,STEAM_0:1:18504112,2
STEAM_0:0:15653274,STEAM_0:0:20805809,2
STEAM_0:0:15653274,STEAM_0:1:60619,2
STEAM_0:0:15653274,STEAM_0:1:1524315,2
STEAM_0:0:15653274,STEAM_0:1:18696761,1
STEAM_0:0:15653274,STEAM_0:1:18504112,1
STEAM_0:0:3298715,STEAM_0:1:1855127,2
STEAM_0:0:3298715,STEAM_0:0:20805809,2
STEAM_0:0:3298715,STEAM_0:1:60619,2
STEAM_0:0:3298715,STEAM_0:1:1524315,2
STEAM_0:0:3298715,STEAM_0:1:18696761,1
STEAM_0:0:3298715,STEAM_0:1:18504112,2
STEAM_0:1:1855127,STEAM_0:0:20805809,2
STEAM_0:1:1855127,STEAM_0:1:60619,2
STEAM_0:1:1855127,STEAM_0:1:1524315,2
STEAM_0:1:1855127,STEAM_0:1:18696761,1
STEAM_0:1:1855127,STEAM_0:1:18504112,1
STEAM_0:1:13810602,STEAM_0:0:20805809,1
STEAM_0:1:13810602,STEAM_0:1:60619,2
STEAM_0:1:13810602,STEAM_0:1:1524315,1
STEAM_0:1:13810602,STEAM_0:1:18696761,1
STEAM_0:1:13810602,STEAM_0:1:18504112,1
STEAM_0:0:20805809,STEAM_0:1:1524315,2
STEAM_0:1:60619,STEAM_0:1:1524315,1
STEAM_0:1:18696761,STEAM_0:1:42172826,1
STEAM_0:1:18696761,STEAM_0:0:3298715,1
STEAM_0:1:18696761,STEAM_0:1:8589161,1
STEAM_0:1:18696761,STEAM_0:0:15653274,1
STEAM_0:1:18696761,STEAM_0:1:1855127,1
STEAM_0:1:18696761,STEAM_0:1:1524315,2
STEAM_0:1:18696761,STEAM_0:1:13810602,1
STEAM_0:1:18696761,STEAM_0:1:60619,1
STEAM_0:1:42172826,STEAM_0:1:8589161,1
STEAM_0:0:3298715,STEAM_0:1:8589161,1
STEAM_0:0:3298715,STEAM_0:0:15653274,1
STEAM_0:1:18504112,STEAM_0:0:15653274,1
STEAM_0:1:18504112,STEAM_0:1:1855127,1
STEAM_0:1:18504112,STEAM_0:1:1524315,1
STEAM_0:1:18504112,STEAM_0:1:13810602,1
STEAM_0:1:18504112,STEAM_0:1:60619,1
STEAM_0:0:20805809,STEAM_0:1:13810602,1
STEAM_0:1:1524315,STEAM_0:1:13810602,1
STEAM_0:0:35534530,STEAM_0:1:16099536,1
STEAM_0:0:35534530,STEAM_0:1:11042272,1
STEAM_0:0:35534530,STEAM_0:0:8921111,1
STEAM_0:0:35534530,STEAM_0:1:3275849,1
STEAM_0:0:35534530,STEAM_0:1:13152294,2
STEAM_0:0:35534530,STEAM_0:1:13320957,1
STEAM_0:0:35534530,STEAM_0:0:17747699,1
STEAM_0:0:35534530,STEAM_0:1:27674488,1
STEAM_0:0:35534530,STEAM_0:1:25415874,1
STEAM_0:0:35534530,STEAM_0:0:16658685,1
STEAM_0:0:35534530,STEAM_0:1:17402882,1
STEAM_0:0:35534530,STEAM_0:1:15956947,1
STEAM_0:1:16099536,STEAM_0:1:11042272,1
STEAM_0:1:16099536,STEAM_0:0:8921111,1
STEAM_0:1:16099536,STEAM_0:1:3275849,1
STEAM_0:1:16099536,STEAM_0:1:13152294,1
STEAM_0:1:16099536,STEAM_0:1:13320957,1
STEAM_0:1:16099536,STEAM_0:0:17747699,1
STEAM_0:1:16099536,STEAM_0:1:27674488,1
STEAM_0:1:16099536,STEAM_0:1:25415874,1
STEAM_0:1:16099536,STEAM_0:0:16658685,1
STEAM_0:1:16099536,STEAM_0:1:17402882,1
STEAM_0:1:16099536,STEAM_0:1:15956947,1
STEAM_0:1:11042272,STEAM_0:0:8921111,1
STEAM_0:1:11042272,STEAM_0:1:3275849,1
STEAM_0:1:11042272,STEAM_0:1:13152294,2
STEAM_0:1:11042272,STEAM_0:1:13320957,1
STEAM_0:1:11042272,STEAM_0:0:17747699,1
STEAM_0:1:11042272,STEAM_0:1:27674488,1
STEAM_0:1:11042272,STEAM_0:1:25415874,1
STEAM_0:1:11042272,STEAM_0:0:16658685,2
STEAM_0:1:11042272,STEAM_0:1:17402882,1
STEAM_0:1:11042272,STEAM_0:1:15956947,1
STEAM_0:0:8921111,STEAM_0:1:3275849,1
STEAM_0:0:8921111,STEAM_0:1:13152294,2
STEAM_0:0:8921111,STEAM_0:1:13320957,1
STEAM_0:0:8921111,STEAM_0:0:17747699,1
STEAM_0:0:8921111,STEAM_0:1:27674488,1
STEAM_0:0:8921111,STEAM_0:1:25415874,1
STEAM_0:0:8921111,STEAM_0:0:16658685,2
STEAM_0:0:8921111,STEAM_0:1:17402882,1
STEAM_0:0:8921111,STEAM_0:1:15956947,1
STEAM_0:1:3275849,STEAM_0:1:13152294,1
STEAM_0:1:3275849,STEAM_0:1:13320957,1
STEAM_0:1:3275849,STEAM_0:0:17747699,1
STEAM_0:1:3275849,STEAM_0:1:27674488,1
STEAM_0:1:3275849,STEAM_0:1:25415874,1
STEAM_0:1:3275849,STEAM_0:0:16658685,1
STEAM_0:1:3275849,STEAM_0:1:17402882,1
STEAM_0:1:3275849,STEAM_0:1:15956947,1
STEAM_0:1:13152294,STEAM_0:1:13320957,1
STEAM_0:1:13152294,STEAM_0:0:17747699,1
STEAM_0:1:13152294,STEAM_0:1:27674488,1
STEAM_0:1:13152294,STEAM_0:1:25415874,1
STEAM_0:1:13152294,STEAM_0:0:16658685,1
STEAM_0:1:13152294,STEAM_0:1:17402882,1
STEAM_0:1:13152294,STEAM_0:1:15956947,1
STEAM_0:1:13320957,STEAM_0:0:17747699,1
STEAM_0:1:13320957,STEAM_0:1:27674488,1
STEAM_0:1:13320957,STEAM_0:1:25415874,1
STEAM_0:1:13320957,STEAM_0:0:16658685,1
STEAM_0:1:13320957,STEAM_0:1:17402882,1
STEAM_0:1:13320957,STEAM_0:1:15956947,1
STEAM_0:0:17747699,STEAM_0:1:27674488,1
STEAM_0:0:17747699,STEAM_0:1:25415874,1
STEAM_0:0:17747699,STEAM_0:0:16658685,2
STEAM_0:0:17747699,STEAM_0:1:17402882,1
STEAM_0:0:17747699,STEAM_0:1:15956947,1
STEAM_0:1:27674488,STEAM_0:1:25415874,1
STEAM_0:1:27674488,STEAM_0:0:16658685,1
STEAM_0:1:27674488,STEAM_0:1:17402882,1
STEAM_0:1:27674488,STEAM_0:1:15956947,1
STEAM_0:1:25415874,STEAM_0:0:16658685,1
STEAM_0:1:25415874,STEAM_0:1:17402882,1
STEAM_0:1:25415874,STEAM_0:1:15956947,1
STEAM_0:0:16658685,STEAM_0:1:17402882,1
STEAM_0:0:16658685,STEAM_0:1:15956947,1
STEAM_0:1:17402882,STEAM_0:1:15956947,1
STEAM_0:0:33150443,STEAM_0:1:15672732,1
STEAM_0:0:33150443,STEAM_0:1:264287,1
STEAM_0:0:33150443,STEAM_0:1:1911328,1
STEAM_0:0:33150443,STEAM_0:0:27431686,1
STEAM_0:0:33150443,STEAM_0:0:4067066,1
STEAM_0:0:33150443,STEAM_0:1:13658505,1
STEAM_0:0:33150443,STEAM_0:1:24381739,1
STEAM_0:0:33150443,STEAM_0:1:43043474,1
STEAM_0:0:33150443,STEAM_0:1:17520914,1
STEAM_0:0:33150443,STEAM_0:1:35151220,1
STEAM_0:0:33150443,STEAM_0:0:18518048,1
STEAM_0:1:15672732,STEAM_0:1:264287,1
STEAM_0:1:15672732,STEAM_0:1:1911328,1
STEAM_0:1:15672732,STEAM_0:0:27431686,1
STEAM_0:1:15672732,STEAM_0:0:4067066,1
STEAM_0:1:15672732,STEAM_0:1:13658505,1
STEAM_0:1:15672732,STEAM_0:1:24381739,1
STEAM_0:1:15672732,STEAM_0:1:43043474,1
STEAM_0:1:15672732,STEAM_0:1:17520914,1
STEAM_0:1:15672732,STEAM_0:1:35151220,1
STEAM_0:1:15672732,STEAM_0:0:18518048,1
STEAM_0:1:264287,STEAM_0:1:1911328,1
STEAM_0:1:264287,STEAM_0:0:27431686,1
STEAM_0:1:264287,STEAM_0:0:4067066,1
STEAM_0:1:264287,STEAM_0:1:13658505,1
STEAM_0:1:264287,STEAM_0:1:24381739,1
STEAM_0:1:264287,STEAM_0:1:43043474,1
STEAM_0:1:264287,STEAM_0:1:17520914,1
STEAM_0:1:264287,STEAM_0:1:35151220,1
STEAM_0:1:264287,STEAM_0:0:18518048,1
STEAM_0:1:1911328,STEAM_0:0:27431686,1
STEAM_0:1:1911328,STEAM_0:0:4067066,1
STEAM_0:1:1911328,STEAM_0:1:13658505,1
STEAM_0:1:1911328,STEAM_0:1:24381739,1
STEAM_0:1:1911328,STEAM_0:1:43043474,1
STEAM_0:1:1911328,STEAM_0:1:17520914,1
STEAM_0:1:1911328,STEAM_0:1:35151220,1
STEAM_0:1:1911328,STEAM_0:0:18518048,1
STEAM_0:0:27431686,STEAM_0:0:4067066,1
STEAM_0:0:27431686,STEAM_0:1:13658505,1
STEAM_0:0:27431686,STEAM_0:1:24381739,1
STEAM_0:0:27431686,STEAM_0:1:43043474,1
STEAM_0:0:27431686,STEAM_0:1:17520914,1
STEAM_0:0:27431686,STEAM_0:1:35151220,1
STEAM_0:0:27431686,STEAM_0:0:18518048,1
STEAM_0:0:4067066,STEAM_0:1:13658505,1
STEAM_0:0:4067066,STEAM_0:1:24381739,1
STEAM_0:0:4067066,STEAM_0:1:43043474,1
STEAM_0:0:4067066,STEAM_0:1:17520914,1
STEAM_0:0:4067066,STEAM_0:1:35151220,1
STEAM_0:0:4067066,STEAM_0:0:18518048,1
STEAM_0:1:13658505,STEAM_0:1:24381739,1
STEAM_0:1:13658505,STEAM_0:1:43043474,1
STEAM_0:1:13658505,STEAM_0:1:17520914,1
STEAM_0:1:13658505,STEAM_0:1:35151220,1
STEAM_0:1:13658505,STEAM_0:0:18518048,1
STEAM_0:1:24381739,STEAM_0:1:43043474,1
STEAM_0:1:24381739,STEAM_0:1:17520914,1
STEAM_0:1:24381739,STEAM_0:1:35151220,1
STEAM_0:1:24381739,STEAM_0:0:18518048,1
STEAM_0:1:43043474,STEAM_0:1:17520914,1
STEAM_0:1:43043474,STEAM_0:1:35151220,1
STEAM_0:1:43043474,STEAM_0:0:18518048,1
STEAM_0:1:17520914,STEAM_0:1:35151220,1
STEAM_0:1:17520914,STEAM_0:0:18518048,1
STEAM_0:1:35151220,STEAM_0:0:18518048,1
STEAM_0:1:24171148,STEAM_0:1:14303991,1
STEAM_0:1:24171148,STEAM_0:0:14835468,1
STEAM_0:1:24171148,STEAM_0:1:37361866,1
STEAM_0:1:24171148,STEAM_0:1:22492378,1
STEAM_0:1:24171148,STEAM_0:1:15436259,1
STEAM_0:1:24171148,STEAM_0:1:17568585,1
STEAM_0:1:24171148,STEAM_0:1:9117438,1
STEAM_0:1:24171148,STEAM_0:0:32552587,1
STEAM_0:1:24171148,STEAM_0:0:20065081,1
STEAM_0:1:24171148,STEAM_0:0:9542380,1
STEAM_0:1:24171148,STEAM_0:0:20466718,1
STEAM_0:1:14303991,STEAM_0:0:14835468,1
STEAM_0:1:14303991,STEAM_0:1:37361866,1
STEAM_0:1:14303991,STEAM_0:1:22492378,3
STEAM_0:1:14303991,STEAM_0:1:15436259,1
STEAM_0:1:14303991,STEAM_0:1:17568585,1
STEAM_0:1:14303991,STEAM_0:1:9117438,2
STEAM_0:1:14303991,STEAM_0:0:32552587,1
STEAM_0:1:14303991,STEAM_0:0:20065081,1
STEAM_0:1:14303991,STEAM_0:0:9542380,1
STEAM_0:1:14303991,STEAM_0:0:20466718,2
STEAM_0:0:14835468,STEAM_0:1:37361866,1
STEAM_0:0:14835468,STEAM_0:1:22492378,1
STEAM_0:0:14835468,STEAM_0:1:15436259,1
STEAM_0:0:14835468,STEAM_0:1:17568585,1
STEAM_0:0:14835468,STEAM_0:1:9117438,1
STEAM_0:0:14835468,STEAM_0:0:32552587,1
STEAM_0:0:14835468,STEAM_0:0:20065081,1
STEAM_0:0:14835468,STEAM_0:0:9542380,1
STEAM_0:0:14835468,STEAM_0:0:20466718,1
STEAM_0:1:37361866,STEAM_0:1:22492378,1
STEAM_0:1:37361866,STEAM_0:1:15436259,1
STEAM_0:1:37361866,STEAM_0:1:17568585,1
STEAM_0:1:37361866,STEAM_0:1:9117438,1
STEAM_0:1:37361866,STEAM_0:0:32552587,1
STEAM_0:1:37361866,STEAM_0:0:20065081,1
STEAM_0:1:37361866,STEAM_0:0:9542380,1
STEAM_0:1:37361866,STEAM_0:0:20466718,1
STEAM_0:1:22492378,STEAM_0:1:15436259,1
STEAM_0:1:22492378,STEAM_0:1:17568585,1
STEAM_0:1:22492378,STEAM_0:1:9117438,1
STEAM_0:1:22492378,STEAM_0:0:32552587,1
STEAM_0:1:22492378,STEAM_0:0:20065081,1
STEAM_0:1:22492378,STEAM_0:0:9542380,1
STEAM_0:1:22492378,STEAM_0:0:20466718,1
STEAM_0:1:15436259,STEAM_0:1:17568585,1
STEAM_0:1:15436259,STEAM_0:1:9117438,1
STEAM_0:1:15436259,STEAM_0:0:32552587,1
STEAM_0:1:15436259,STEAM_0:0:20065081,1
STEAM_0:1:15436259,STEAM_0:0:9542380,1
STEAM_0:1:15436259,STEAM_0:0:20466718,1
STEAM_0:1:17568585,STEAM_0:1:9117438,1
STEAM_0:1:17568585,STEAM_0:0:32552587,1
STEAM_0:1:17568585,STEAM_0:0:20065081,1
STEAM_0:1:17568585,STEAM_0:0:9542380,1
STEAM_0:1:17568585,STEAM_0:0:20466718,1
STEAM_0:1:9117438,STEAM_0:0:32552587,1
STEAM_0:1:9117438,STEAM_0:0:20065081,1
